id,countryCode,establishmentMeans,invasiveness,pathway,taxonID,scientificName
958,GBR,Alien,Unspecified,ContaminantNurseryMaterial,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,GBR,Alien,Unspecified,FoodContaminant,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,GBR,Alien,Unspecified,TimberTrade,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,GBR,Alien,Unspecified,ContainerBulk,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,GBR,Alien,Unspecified,HitchhikersOnShipBoat,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,GBR,Alien,Unspecified,PeopleAndTheirLuggages,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,ContaminantNurseryMaterial,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,FoodContaminant,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,TimberTrade,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,TransportationOfHabitatMaterial,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,ContainerBulk,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,HitchhikersOnShipBoat,958.0,"Paratrechina longicornis (Latreille, 1802)"
958,IND,Alien,Unspecified,PeopleAndTheirLuggages,958.0,"Paratrechina longicornis (Latreille, 1802)"
959,BRA,Alien,Invasive,OtherMeansOfTransport,959.0,"Tapinoma melanocephalum (Fabricius, 1793)"
959,GBR,Alien,Invasive,OtherMeansOfTransport,959.0,"Tapinoma melanocephalum (Fabricius, 1793)"
959,IND,Alien,Invasive,OtherMeansOfTransport,959.0,"Tapinoma melanocephalum (Fabricius, 1793)"
960,BRA,Alien,Invasive,,960.0,"Monomorium destructor (Jerdon, 1851)"
960,IND,Native,NotInvasive,,960.0,"Monomorium destructor (Jerdon, 1851)"
961,IND,Alien,Unspecified,ContaminantOnPlants,961.0,"Monomorium pharaonis (Linnaeus, 1758)"
963,IND,Native,NotInvasive,ContaminantNurseryMaterial,963.0,Xylosandrus mutilatus Blandford
963,IND,Native,NotInvasive,OrganicPackingMaterial,963.0,Xylosandrus mutilatus Blandford
965,IND,Alien,Invasive,HitchhikersOnShipBoat,965.0,Quadrastichus erythrinae Kim
968,IND,Native,NotInvasive,,968.0,Striga asiatica (L.) Kuntze
969,GBR,Alien,Invasive,FurFarms,969.0,"Neovison vison  (Schreber, 1777)"
970,BRA,Alien,NotInvasive,,970.0,"Bubulcus ibis (Linnaeus, 1758)"
970,GBR,Native,NotInvasive,,970.0,"Bubulcus ibis (Linnaeus, 1758)"
972,IND,Native,NotInvasive,HuntingInTheWild,972.0,"Axis axis (Erxleben, 1777)"
973,GBR,Native,NotInvasive,BotanicalGardenZooAquaria,973.0,"Cygnus olor (J. F. Gmelin, 1789)"
973,IND,Native,NotInvasive,BotanicalGardenZooAquaria,973.0,"Cygnus olor (J. F. Gmelin, 1789)"
982,BRA,Native,NotInvasive,FisheryInTheWild,982.0,"Cichla ocellaris Bloch and Schneider, 1801"
983,BRA,Native,NotInvasive,LandscapeFloraFaunaImprovement,983.0,Eugenia uniflora L.
983,BRA,Native,NotInvasive,Agriculture,983.0,Eugenia uniflora L.
983,BRA,Native,NotInvasive,HitchhikersOnShipBoat,983.0,Eugenia uniflora L.
983,IND,Alien,Unspecified,LandscapeFloraFaunaImprovement,983.0,Eugenia uniflora L.
983,IND,Alien,Unspecified,Agriculture,983.0,Eugenia uniflora L.
983,IND,Alien,Unspecified,HitchhikersOnShipBoat,983.0,Eugenia uniflora L.
992,BRA,Alien,Unspecified,HitchhikersOnShipBoat,992.0,"Phyllorhiza punctata Von Lendenfeld, 1884"
992,BRA,Alien,Unspecified,ShipBoatBallastWater,992.0,"Phyllorhiza punctata Von Lendenfeld, 1884"
996,GBR,Native,NotInvasive,SeedContaminant,996.0,Lepidium latifolium L.
996,IND,Native,NotInvasive,SeedContaminant,996.0,Lepidium latifolium L.
997,IND,Alien,Invasive,Agriculture,997.0,Mimosa diplotricha C. Wright ex Sauvalle
997,IND,Alien,Invasive,ContaminantOnAnimals,997.0,Mimosa diplotricha C. Wright ex Sauvalle
997,IND,Alien,Invasive,MachineryEquipment,997.0,Mimosa diplotricha C. Wright ex Sauvalle
997,IND,Alien,Invasive,Vehicles,997.0,Mimosa diplotricha C. Wright ex Sauvalle
998,BRA,Alien,Invasive,PetAquariumSpecies,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,BRA,Alien,Invasive,ContaminantOnAnimals,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,BRA,Alien,Invasive,HitchhikersOnShipBoat,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,BRA,Alien,Invasive,MachineryEquipment,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,GBR,Alien,Invasive,PetAquariumSpecies,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,GBR,Alien,Invasive,ContaminantOnAnimals,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,GBR,Alien,Invasive,HitchhikersOnShipBoat,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,GBR,Alien,Invasive,MachineryEquipment,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,IND,Native,NotInvasive,PetAquariumSpecies,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,IND,Native,NotInvasive,ContaminantOnAnimals,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,IND,Native,NotInvasive,HitchhikersOnShipBoat,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
998,IND,Native,NotInvasive,MachineryEquipment,998.0,"Daphnia lumholtzi G. O. Sars, 1885"
999,IND,Native,NotInvasive,HitchhikersOnShipBoat,999.0,Lygodium japonicum (Thunb. ex Murr.) Sw.
1000,BRA,Alien,Invasive,Agriculture,1000.0,Ricinus communis L.
1000,BRA,Alien,Invasive,HitchhikersOnShipBoat,1000.0,Ricinus communis L.
1000,IND,Alien,Invasive,Agriculture,1000.0,Ricinus communis L.
1000,IND,Alien,Invasive,HitchhikersOnShipBoat,1000.0,Ricinus communis L.
1001,IND,Native,NotInvasive,ContaminantOnPlants,1001.0,Paratachardina pseudolobata  Kondo & Gullan
1002,IND,Alien,Invasive,,1002.0,Mimosa pudica (L.)
1002,IND,Alien,Unspecified,,1002.0,Mimosa pudica (L.)
1003,BRA,Alien,Unspecified,,1003.0,Aedes aegypti
1003,IND,Alien,Unspecified,,1003.0,Aedes aegypti
1007,IND,Unspecified,Invasive,TransportationOfHabitatMaterial,1007.0,Phellinus noxius (Corner) Cunningham (1965)
1010,GBR,Alien,Unspecified,ErosionControlDuneStabilization,1010.0,Carpobrotus edulis (L.) N.E. Br.
1010,GBR,Alien,Unspecified,HitchhikersOnShipBoat,1010.0,Carpobrotus edulis (L.) N.E. Br.
1014,GBR,Native,NotInvasive,ContaminantOnPlants,1014.0,"Myrmica rubra (Linnaeus, 1758)"
1014,GBR,Native,NotInvasive,TransportationOfHabitatMaterial,1014.0,"Myrmica rubra (Linnaeus, 1758)"
1018,BRA,Native,NotInvasive,Agriculture,1018.0,Landoltia punctata (G. Mey) Les & D.J. Crawford
1018,BRA,Native,NotInvasive,OrnamentalPurpose,1018.0,Landoltia punctata (G. Mey) Les & D.J. Crawford
1018,BRA,Native,NotInvasive,PetAquariumSpecies,1018.0,Landoltia punctata (G. Mey) Les & D.J. Crawford
1018,IND,Native,NotInvasive,Agriculture,1018.0,Landoltia punctata (G. Mey) Les & D.J. Crawford
1018,IND,Native,NotInvasive,OrnamentalPurpose,1018.0,Landoltia punctata (G. Mey) Les & D.J. Crawford
1018,IND,Native,NotInvasive,PetAquariumSpecies,1018.0,Landoltia punctata (G. Mey) Les & D.J. Crawford
1021,BRA,Native,NotInvasive,PetAquariumSpecies,1021.0,"Myiopsitta monachus (Boddaert, 1783)"
1021,GBR,Alien,Unspecified,PetAquariumSpecies,1021.0,"Myiopsitta monachus (Boddaert, 1783)"
1023,GBR,Cryptogenic,Unspecified,TransportationOfHabitatMaterial,1023.0,"Alexandrium minutum (Halim, 1960)"
1023,GBR,Cryptogenic,Unspecified,ShipBoatBallastWater,1023.0,"Alexandrium minutum (Halim, 1960)"
1026,IND,Cryptogenic,Unspecified,AquacultureMariculture,1026.0,Gracilaria salicornia (C. Agardh) E.Y. Dawson
1026,IND,Cryptogenic,Unspecified,ShipBoatBallastWater,1026.0,Gracilaria salicornia (C. Agardh) E.Y. Dawson
1026,IND,Cryptogenic,Unspecified,ShipBoatHullFouling,1026.0,Gracilaria salicornia (C. Agardh) E.Y. Dawson
1034,GBR,Native,NotInvasive,LandscapeFloraFaunaImprovement,1034.0,Lotus corniculatus L.
1034,IND,Native,NotInvasive,LandscapeFloraFaunaImprovement,1034.0,Lotus corniculatus L.
1034,IND,Unspecified,Unspecified,LandscapeFloraFaunaImprovement,1034.0,Lotus corniculatus L.
1038,BRA,Native,NotInvasive,ParasitesOnAnimals,1038.0,Foot-and-mouth disease virus (FMDV)
1038,GBR,Native,NotInvasive,ParasitesOnAnimals,1038.0,Foot-and-mouth disease virus (FMDV)
1043,IND,Cryptogenic,Invasive,,1043.0,"Acanthaster planci (Linnaeus, 1758)"
1045,BRA,Cryptogenic,Invasive,ParasitesOnAnimals,1045.0,Newcastle disease virus (NDV)
1045,GBR,Cryptogenic,Invasive,ParasitesOnAnimals,1045.0,Newcastle disease virus (NDV)
1045,IND,Cryptogenic,Invasive,ParasitesOnAnimals,1045.0,Newcastle disease virus (NDV)
1047,IND,Alien,Unspecified,HitchhikersOnShipBoat,1047.0,"Mytilopsis sallei (Recluz, 1849)"
1047,IND,Alien,Unspecified,ShipBoatBallastWater,1047.0,"Mytilopsis sallei (Recluz, 1849)"
1047,IND,Alien,Unspecified,ShipBoatHullFouling,1047.0,"Mytilopsis sallei (Recluz, 1849)"
1050,IND,Native,NotInvasive,ShipBoatBallastWater,1050.0,Pterois volitans (Linnaeus 1758)
1052,BRA,Alien,Unspecified,ReleaseInNatureForUse,1052.0,"Columba livia Gmelin, 1789 )"
1052,BRA,Alien,Unspecified,FarmedAnimals,1052.0,"Columba livia Gmelin, 1789 )"
1052,GBR,Native,NotInvasive,ReleaseInNatureForUse,1052.0,"Columba livia Gmelin, 1789 )"
1052,GBR,Native,NotInvasive,FarmedAnimals,1052.0,"Columba livia Gmelin, 1789 )"
1052,IND,Alien,Unspecified,ReleaseInNatureForUse,1052.0,"Columba livia Gmelin, 1789 )"
1052,IND,Alien,Unspecified,FarmedAnimals,1052.0,"Columba livia Gmelin, 1789 )"
1052,IND,Native,NotInvasive,ReleaseInNatureForUse,1052.0,"Columba livia Gmelin, 1789 )"
1052,IND,Native,NotInvasive,FarmedAnimals,1052.0,"Columba livia Gmelin, 1789 )"
1060,BRA,Cryptogenic,Unspecified,ShipBoatHullFouling,1060.0,Acanthophora spicifera (Vahl) Borgesen
1060,IND,Cryptogenic,Unspecified,ShipBoatHullFouling,1060.0,Acanthophora spicifera (Vahl) Borgesen
1061,IND,Alien,Unspecified,ContaminantNurseryMaterial,1061.0,"Technomyrmex albipes (Smith, 1861)"
1068,BRA,Cryptogenic,Unspecified,ShipBoatBallastWater,1068.0,"Alitta succinea Leuckart, 1847"
1068,BRA,Cryptogenic,Unspecified,ShipBoatHullFouling,1068.0,"Alitta succinea Leuckart, 1847"
1068,GBR,Cryptogenic,Unspecified,ShipBoatBallastWater,1068.0,"Alitta succinea Leuckart, 1847"
1068,GBR,Cryptogenic,Unspecified,ShipBoatHullFouling,1068.0,"Alitta succinea Leuckart, 1847"
1078,BRA,Native,NotInvasive,ShipBoatBallastWater,1078.0,"Chthamalus proteus Dando and Southward, 1980"
1078,BRA,Native,NotInvasive,ShipBoatHullFouling,1078.0,"Chthamalus proteus Dando and Southward, 1980"
1080,BRA,Alien,Invasive,FoodContaminant,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,BRA,Alien,Invasive,ShipBoatBallastWater,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,BRA,Alien,Invasive,ShipBoatHullFouling,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,GBR,Alien,Invasive,FoodContaminant,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,GBR,Alien,Invasive,ShipBoatBallastWater,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,GBR,Alien,Invasive,ShipBoatHullFouling,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,IND,Alien,Invasive,FoodContaminant,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,IND,Alien,Invasive,ShipBoatBallastWater,1080.0,"Bugula neritina (Linnaeus, 1758)"
1080,IND,Alien,Invasive,ShipBoatHullFouling,1080.0,"Bugula neritina (Linnaeus, 1758)"
1084,BRA,Alien,Invasive,ShipBoatBallastWater,1084.0,"Schizoporella errata (Waters, 1878)"
1084,GBR,Alien,Invasive,ShipBoatBallastWater,1084.0,"Schizoporella errata (Waters, 1878)"
1085,BRA,Alien,Unspecified,,1085.0,"Schizoporella unicornis  (Johnston, 1874)"
1085,GBR,Alien,Unspecified,,1085.0,"Schizoporella unicornis  (Johnston, 1874)"
1092,GBR,Native,NotInvasive,ShipBoatBallastWater,1092.0,Polysiphonia brodiei (Dillwyn) Sprengel
1092,GBR,Native,NotInvasive,ShipBoatHullFouling,1092.0,Polysiphonia brodiei (Dillwyn) Sprengel
1092,IND,Unspecified,Unspecified,ShipBoatBallastWater,1092.0,Polysiphonia brodiei (Dillwyn) Sprengel
1092,IND,Unspecified,Unspecified,ShipBoatHullFouling,1092.0,Polysiphonia brodiei (Dillwyn) Sprengel
1094,IND,Native,NotInvasive,ReleaseInNatureForUse,1094.0,"Lutjanus kasmira (Forsskl, 1775)"
1094,IND,Native,NotInvasive,FisheryInTheWild,1094.0,"Lutjanus kasmira (Forsskl, 1775)"
1096,BRA,Alien,Invasive,MachineryEquipment,1096.0,"Tubastraea coccinea Lesson, 1829"
1096,IND,Cryptogenic,Unspecified,MachineryEquipment,1096.0,"Tubastraea coccinea Lesson, 1829"
1110,IND,Native,NotInvasive,ErosionControlDuneStabilization,1110.0,Vitex rotundifolia L.f.
1110,IND,Native,NotInvasive,HitchhikersOnShipBoat,1110.0,Vitex rotundifolia L.f.
1125,BRA,Alien,Unspecified,Agriculture,1125.0,Ambrosia artemisiifolia Linnaeus
1125,BRA,Alien,Unspecified,FoodContaminant,1125.0,Ambrosia artemisiifolia Linnaeus
1125,BRA,Alien,Unspecified,SeedContaminant,1125.0,Ambrosia artemisiifolia Linnaeus
1125,BRA,Alien,Unspecified,TransportationOfHabitatMaterial,1125.0,Ambrosia artemisiifolia Linnaeus
1125,BRA,Alien,Unspecified,PeopleAndTheirLuggages,1125.0,Ambrosia artemisiifolia Linnaeus
1125,GBR,Alien,Unspecified,Agriculture,1125.0,Ambrosia artemisiifolia Linnaeus
1125,GBR,Alien,Unspecified,FoodContaminant,1125.0,Ambrosia artemisiifolia Linnaeus
1125,GBR,Alien,Unspecified,SeedContaminant,1125.0,Ambrosia artemisiifolia Linnaeus
1125,GBR,Alien,Unspecified,TransportationOfHabitatMaterial,1125.0,Ambrosia artemisiifolia Linnaeus
1125,GBR,Alien,Unspecified,PeopleAndTheirLuggages,1125.0,Ambrosia artemisiifolia Linnaeus
1125,IND,Alien,Unspecified,Agriculture,1125.0,Ambrosia artemisiifolia Linnaeus
1125,IND,Alien,Unspecified,FoodContaminant,1125.0,Ambrosia artemisiifolia Linnaeus
1125,IND,Alien,Unspecified,SeedContaminant,1125.0,Ambrosia artemisiifolia Linnaeus
1125,IND,Alien,Unspecified,TransportationOfHabitatMaterial,1125.0,Ambrosia artemisiifolia Linnaeus
1125,IND,Alien,Unspecified,PeopleAndTheirLuggages,1125.0,Ambrosia artemisiifolia Linnaeus
1126,GBR,Native,NotInvasive,AquacultureMariculture,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,GBR,Native,NotInvasive,ShipBoatBallastWater,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,GBR,Native,NotInvasive,ShipBoatHullFouling,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,GBR,Native,NotInvasive,AnglingFishingAquacultureEquipment,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,IND,Alien,Invasive,AquacultureMariculture,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,IND,Alien,Invasive,ShipBoatBallastWater,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,IND,Alien,Invasive,ShipBoatHullFouling,1126.0,"Ascidiella aspersa (Mller, 1776)"
1126,IND,Alien,Invasive,AnglingFishingAquacultureEquipment,1126.0,"Ascidiella aspersa (Mller, 1776)"
1127,BRA,Alien,Unspecified,,1127.0,"Ciona intestinalis (Linnaeus, 1767)"
1159,GBR,Alien,Unspecified,FoodContaminant,1159.0,"Mya arenaria Linnaeus, 1758"
1159,GBR,Alien,Unspecified,ShipBoatBallastWater,1159.0,"Mya arenaria Linnaeus, 1758"
1159,GBR,Alien,Unspecified,ShipBoatHullFouling,1159.0,"Mya arenaria Linnaeus, 1758"
1164,BRA,Native,NotInvasive,ErosionControlDuneStabilization,1164.0,Rhizophora mangle (Linnaeus 1753)
1164,BRA,Native,NotInvasive,LandscapeFloraFaunaImprovement,1164.0,Rhizophora mangle (Linnaeus 1753)
1170,IND,Native,NotInvasive,Agriculture,1170.0,Melilotus alba (Medikus)
1174,GBR,Cryptogenic,Unspecified,LandscapeFloraFaunaImprovement,1174.0,Cotinus coggygria Scop.
1174,IND,Native,NotInvasive,LandscapeFloraFaunaImprovement,1174.0,Cotinus coggygria Scop.
1176,GBR,Native,NotInvasive,Agriculture,1176.0,Linaria vulgaris (P. Miller)
1176,GBR,Native,NotInvasive,HitchhikersOnShipBoat,1176.0,Linaria vulgaris (P. Miller)
1186,IND,Native,NotInvasive,,1186.0,Dalbergia sissoo Roxb. ex DC.
1187,GBR,Alien,Unspecified,,1187.0,Delairea odorata (Lemaire)
1193,GBR,Native,NotInvasive,,1193.0,Cynoglossum officinale (Linnaeus)
1197,GBR,Native,NotInvasive,HitchhikersOnShipBoat,1197.0,Hypericum perforatum (Linnaeus)
1197,GBR,Native,NotInvasive,SeedContaminant,1197.0,Hypericum perforatum (Linnaeus)
1197,GBR,Native,NotInvasive,Vehicles,1197.0,Hypericum perforatum (Linnaeus)
1197,IND,Native,NotInvasive,HitchhikersOnShipBoat,1197.0,Hypericum perforatum (Linnaeus)
1197,IND,Native,NotInvasive,SeedContaminant,1197.0,Hypericum perforatum (Linnaeus)
1197,IND,Native,NotInvasive,Vehicles,1197.0,Hypericum perforatum (Linnaeus)
1199,GBR,Alien,NotInvasive,ReleaseInNatureForUse,1199.0,"Corvus splendens (Vieillot, 1816)"
1199,GBR,Alien,NotInvasive,HitchhikersOnShipBoat,1199.0,"Corvus splendens (Vieillot, 1816)"
1199,IND,Native,NotInvasive,ReleaseInNatureForUse,1199.0,"Corvus splendens (Vieillot, 1816)"
1199,IND,Native,NotInvasive,HitchhikersOnShipBoat,1199.0,"Corvus splendens (Vieillot, 1816)"
1200,GBR,Native,NotInvasive,ContaminantNurseryMaterial,1200.0,Tomicus piniperda (Linnaeus)
1200,GBR,Native,NotInvasive,FoodContaminant,1200.0,Tomicus piniperda (Linnaeus)
1200,GBR,Native,NotInvasive,OrganicPackingMaterial,1200.0,Tomicus piniperda (Linnaeus)
1205,BRA,Alien,Unspecified,ResearchInFacilities,1205.0,"Macaca mulatta Zimmermann, 1780"
1205,IND,Native,NotInvasive,ResearchInFacilities,1205.0,"Macaca mulatta Zimmermann, 1780"
1206,BRA,Native,NotInvasive,PetAquariumSpecies,1206.0,"Caiman crocodilus (Linneaus, 1758)"
1207,IND,Native,NotInvasive,BotanicalGardenZooAquaria,1207.0,"Python bivittatus Kuhl, 1820"
1207,IND,Native,NotInvasive,PetAquariumSpecies,1207.0,"Python bivittatus Kuhl, 1820"
1211,BRA,Alien,Invasive,,1211.0,"Sirex noctilio (Fabricius, 1793)"
1211,GBR,Native,NotInvasive,,1211.0,"Sirex noctilio (Fabricius, 1793)"
1213,BRA,Native,NotInvasive,FoodContaminant,1213.0,Verbena brasiliensis Vell.
1213,GBR,Alien,Invasive,FoodContaminant,1213.0,Verbena brasiliensis Vell.
1216,BRA,Native,NotInvasive,BiologicalControl,1216.0,Solanum sisymbriifolium Lam.
1216,BRA,Native,NotInvasive,FoodContaminant,1216.0,Solanum sisymbriifolium Lam.
1216,GBR,Alien,Unspecified,BiologicalControl,1216.0,Solanum sisymbriifolium Lam.
1216,GBR,Alien,Unspecified,FoodContaminant,1216.0,Solanum sisymbriifolium Lam.
1216,IND,Alien,Invasive,BiologicalControl,1216.0,Solanum sisymbriifolium Lam.
1216,IND,Alien,Invasive,FoodContaminant,1216.0,Solanum sisymbriifolium Lam.
1217,GBR,Alien,Unspecified,FoodContaminant,1217.0,"Rhithropanopeus harrisii (Gould, 1841)"
1217,GBR,Alien,Unspecified,ShipBoatBallastWater,1217.0,"Rhithropanopeus harrisii (Gould, 1841)"
1217,GBR,Alien,Unspecified,ShipBoatHullFouling,1217.0,"Rhithropanopeus harrisii (Gould, 1841)"
1218,IND,Cryptogenic,Unspecified,,1218.0,Raoiella indica (Hirst)
1220,IND,Native,NotInvasive,LandscapeFloraFaunaImprovement,1220.0,Dioscorea bulbifera L.
1226,GBR,Alien,Unspecified,AquacultureMariculture,1226.0,"Salvelinus fontinalis (Mitchill, 1814)"
1226,IND,Alien,Unspecified,AquacultureMariculture,1226.0,"Salvelinus fontinalis (Mitchill, 1814)"
1227,BRA,Native,NotInvasive,HitchhikersOnShipBoat,1227.0,Macfadyena unguis-cati (L.) A.H. Gentry
1227,IND,Alien,Invasive,HitchhikersOnShipBoat,1227.0,Macfadyena unguis-cati (L.) A.H. Gentry
1230,IND,Alien,Unspecified,PetAquariumSpecies,1230.0,"Pycnonotus jocosus (Linnaeus, 1758)"
1230,IND,Native,NotInvasive,PetAquariumSpecies,1230.0,"Pycnonotus jocosus (Linnaeus, 1758)"
1231,BRA,Native,NotInvasive,,1231.0,Oxycaryum cubense (Poepp & Kunth) Lye
1232,IND,Native,NotInvasive,Agriculture,1232.0,Rubus niveus Thunb.
1241,GBR,Native,NotInvasive,HuntingInTheWild,1241.0,"Anas platyrhynchos  Linnaeus, 1758"
1241,GBR,Native,NotInvasive,FarmedAnimals,1241.0,"Anas platyrhynchos  Linnaeus, 1758"
1241,GBR,Native,NotInvasive,OrnamentalPurpose,1241.0,"Anas platyrhynchos  Linnaeus, 1758"
1241,IND,Native,NotInvasive,HuntingInTheWild,1241.0,"Anas platyrhynchos  Linnaeus, 1758"
1241,IND,Native,NotInvasive,FarmedAnimals,1241.0,"Anas platyrhynchos  Linnaeus, 1758"
1241,IND,Native,NotInvasive,OrnamentalPurpose,1241.0,"Anas platyrhynchos  Linnaeus, 1758"
1269,GBR,Native,NotInvasive,,1269.0,"Streptopelia decaocto  (Frivaldszky, 1838)"
1269,IND,Native,NotInvasive,,1269.0,"Streptopelia decaocto  (Frivaldszky, 1838)"
1279,BRA,Alien,NotInvasive,ReleaseInNatureForUse,1279.0,Merremia tuberosa (L.) Rendle
1279,BRA,Alien,NotInvasive,HitchhikersOnShipBoat,1279.0,Merremia tuberosa (L.) Rendle
1279,GBR,Alien,NotInvasive,ReleaseInNatureForUse,1279.0,Merremia tuberosa (L.) Rendle
1279,GBR,Alien,NotInvasive,HitchhikersOnShipBoat,1279.0,Merremia tuberosa (L.) Rendle
1279,IND,Alien,NotInvasive,ReleaseInNatureForUse,1279.0,Merremia tuberosa (L.) Rendle
1279,IND,Alien,NotInvasive,HitchhikersOnShipBoat,1279.0,Merremia tuberosa (L.) Rendle
1322,IND,Alien,Invasive,FisheryInTheWild,1322.0,"Oreochromis niloticus (Linnaeus, 1758)"
1322,IND,Alien,Invasive,AquacultureMariculture,1322.0,"Oreochromis niloticus (Linnaeus, 1758)"
1322,IND,Alien,Invasive,LiveFoodAndLiveBaits,1322.0,"Oreochromis niloticus (Linnaeus, 1758)"
1323,BRA,Alien,Unspecified,BiologicalControl,1323.0,"Oreochromis aureus (Steindachner, 1864)"
1323,BRA,Alien,Unspecified,FisheryInTheWild,1323.0,"Oreochromis aureus (Steindachner, 1864)"
1344,IND,Alien,Unspecified,PetAquariumSpecies,1344.0,"Hemidactylus frenatus  Dumril and Bibron, 1836"
1344,IND,Alien,Unspecified,ContainerBulk,1344.0,"Hemidactylus frenatus  Dumril and Bibron, 1836"
1344,IND,Native,NotInvasive,PetAquariumSpecies,1344.0,"Hemidactylus frenatus  Dumril and Bibron, 1836"
1344,IND,Native,NotInvasive,ContainerBulk,1344.0,"Hemidactylus frenatus  Dumril and Bibron, 1836"
1351,IND,Cryptogenic,Unspecified,,1351.0,Paspalum vaginatum  Sw.
1363,GBR,Alien,Unspecified,FisheryInTheWild,1363.0,"Salvelinus namaycush  (Walbaum in Artedi, 1792)"
1364,GBR,Alien,Unspecified,,1364.0,"Tilapia zillii (Gervais, 1848)"
1365,GBR,Native,NotInvasive,,1365.0,Agrostis capillaris L.
1367,IND,Native,NotInvasive,,1367.0,Commelina benghalensis L.
1371,BRA,Native,NotInvasive,,1371.0,Verbena rigida Spreng
1371,GBR,Alien,Unspecified,,1371.0,Verbena rigida Spreng
1372,BRA,Native,NotInvasive,,1372.0,Spartina densiflora Brongn.
1375,GBR,Native,NotInvasive,,1375.0,Agrostis gigantea Roth.
1375,IND,Native,NotInvasive,,1375.0,Agrostis gigantea Roth.
1382,GBR,Alien,Invasive,,1382.0,"Ficopomatus enigmaticus (Fauvel, 1923)"
1382,GBR,Alien,Unspecified,,1382.0,"Ficopomatus enigmaticus (Fauvel, 1923)"
1383,GBR,Alien,Invasive,,1383.0,"Urosalpinx cinerea (Say, 1822)"
1384,BRA,Unspecified,Unspecified,,1384.0,"Watersipora subtorquata (d Orbigny, 1952)"
1384,GBR,Alien,Unspecified,,1384.0,"Watersipora subtorquata (d Orbigny, 1952)"
1384,IND,Unspecified,Unspecified,,1384.0,"Watersipora subtorquata (d Orbigny, 1952)"
1390,GBR,Alien,Unspecified,,1390.0,Rosa bracteata  J.C. Wendl.
1394,GBR,Native,NotInvasive,,1394.0,Sagina procumbens L.
1399,BRA,Alien,Unspecified,ErosionControlDuneStabilization,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,BRA,Alien,Unspecified,BotanicalGardenZooAquaria,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,BRA,Alien,Unspecified,Forestry,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,BRA,Alien,Unspecified,OtherEscapeFromConfinement,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,IND,Unspecified,Unspecified,ErosionControlDuneStabilization,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,IND,Unspecified,Unspecified,BotanicalGardenZooAquaria,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,IND,Unspecified,Unspecified,Forestry,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1399,IND,Unspecified,Unspecified,OtherEscapeFromConfinement,1399.0,Bambusa vulgaris Schrad. ex J.C. Wendl.
1400,BRA,Cryptogenic,Unspecified,FoodContaminant,1400.0,"Philornis downsi Dodge & Aitken, 1968"
1400,BRA,Cryptogenic,Unspecified,ContaminantOnAnimals,1400.0,"Philornis downsi Dodge & Aitken, 1968"
